Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
1180,Marwin Hitz,ch SUI,GK,Dortmund,de Bundesliga,33,1987,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,1180,ch SUI,GK,de Bundesliga,33,1987,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1180,ch SUI,GK,de Bundesliga,33,1987,4.5,155,177,87.6,3923,2648,0,0.0,0.0,0.0,0,1,0,0,0,1180,ch SUI,GK,de Bundesliga,33,1987,4.5,177,139,38,8,0,0,0,0,0,0,0,0,155,0,1,1180,ch SUI,GK,de Bundesliga,33,1987,4.5,0,0.00,0,0,0,0,0,0,0,0.00,1180,ch SUI,GK,de Bundesliga,33,1987,4.5,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,1180,ch SUI,GK,de Bundesliga,33,1987,4.5,191,162,190,2,0,0,191,0,0,,0,,109,483,269,0,0,0,0,0,92,0,1480,ch SUI,GK,de Bundesliga,33,1987,5,405,81,13.2,4.5,4,90,4,1,45,28,1.20,10,12,-2,-0.44,-1.63,8.7,7.0,+1.7,+0.38,1180,ch SUI,GK,de Bundesliga,33,1987,4.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0.0,85,ch SUI,GK,de Bundesliga,33,1987,5,4,405,4.5,12,2.67,25,13,60.0,1,0,3,0,0.0,2,2,0,0,85,ch SUI,GK,de Bundesliga,33,1987,4.5,12,2,0,1,0,8.6,0.27,-3.4,-0.76,16,32,50.0,147,31,18.4,27.7,54,3,5.6,9,2.00,20.6
1181,Ki-Jana Hoever,nl NED,"DF,MF",Wolves,eng Premier League,19,2002,8,4,308,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,9,5,22,0.00,0.03,1181,nl NED,"DF,MF",eng Premier League,19,2002,3.4,0,1,0,0.0,0.29,0.00,0.00,,17.9,0,0,0,0.0,0.0,0.04,0.0,0.0,1181,nl NED,"DF,MF",eng Premier League,19,2002,3.4,110,160,68.8,1691,512,0,0.1,0.1,-0.1,1,3,2,1,5,1181,nl NED,"DF,MF",eng Premier League,19,2002,3.4,160,124,35,2,0,0,8,33,0,0,0,0,110,1,6,1181,nl NED,"DF,MF",eng Premier League,19,2002,3.4,3,0.88,3,0,0,0,0,0,0,0.00,1181,nl NED,"DF,MF",eng Premier League,19,2002,3.4,10,6,5,5,0,12,58.3,5,6,0,6,6,16,8,0,1181,nl NED,"DF,MF",eng Premier League,19,2002,3.4,200,9,52,97,51,3,200,7,4,57.1,3,42.9,86,520,280,9,2,4,2,4,106,22,1481,nl NED,"DF,MF",eng Premier League,19,2002,8,308,39,9.0,3.4,4,74,3,4,4,21,0.75,0,5,-5,-1.46,-1.46,2.7,5.7,-3.0,-0.86,1181,nl NED,"DF,MF",eng Premier League,19,2002,3.4,1,0,0,5,4,1,8,6,6,0,0,0,13,3,2,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,Nicolas Höfler,de GER,MF,Freiburg,de Bundesliga,31,1990,30,30,2600,28.9,2,4,6,2,0,0,5,0,2.1,2.1,1.8,3.8,15,135,17,0.21,0.13,1182,de GER,MF,de Bundesliga,31,1990,28.9,2,33,11,33.3,1.14,0.38,0.06,0.18,15.9,0,0,0,2.1,2.1,0.06,-0.1,-0.1,1182,de GER,MF,de Bundesliga,31,1990,28.9,986,1189,82.9,16174,5132,4,1.8,2.1,+2.2,18,102,14,0,135,1182,de GER,MF,de Bundesliga,31,1990,28.9,1189,1147,38,18,2,5,7,0,0,0,0,0,986,4,19,1182,de GER,MF,de Bundesliga,31,1990,28.9,45,1.56,35,0,0,3,4,3,8,0.28,1182,de GER,MF,de Bundesliga,31,1990,28.9,73,42,37,29,7,62,45.2,34,50,21,29,46,119,42,0,1182,de GER,MF,de Bundesliga,31,1990,28.9,1524,89,400,908,227,35,1524,30,23,76.7,7,23.3,695,3109,1308,15,21,0,30,12,826,17,1482,de GER,MF,de Bundesliga,31,1990,30,2600,87,85.0,28.9,30,87,26,0,,1,1.70,55,44,+11,+0.38,+0.19,45.2,39.8,+5.5,+0.19,1182,de GER,MF,de Bundesliga,31,1990,28.9,5,0,0,47,40,0,7,46,42,1,1,0,199,64,48,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,Jonas Hofmann,de GER,"MF,FW",Gladbach,de Bundesliga,29,1992,26,24,2078,23.1,12,5,17,12,0,0,1,0,8.1,8.1,6.6,14.7,60,95,161,0.74,0.63,1183,de GER,"MF,FW",de Bundesliga,29,1992,23.1,12,54,22,40.7,2.34,0.95,0.22,0.55,16.3,4,0,0,8.1,8.1,0.15,+3.9,+3.9,1183,de GER,"MF,FW",de Bundesliga,29,1992,23.1,961,1265,76.0,15692,4485,5,6.6,6.4,-1.6,70,64,24,3,95,1183,de GER,"MF,FW",de Bundesliga,29,1992,23.1,1265,1059,198,78,6,5,138,26,91,28,49,3,961,8,36,1183,de GER,"MF,FW",de Bundesliga,29,1992,23.1,143,6.19,84,46,5,4,3,1,12,0.52,1183,de GER,"MF,FW",de Bundesliga,29,1992,23.1,30,20,6,17,7,42,40.5,25,23,0,23,12,42,10,0,1183,de GER,"MF,FW",de Bundesliga,29,1992,23.1,1494,21,193,749,563,93,1494,44,21,47.7,23,52.3,783,4080,1913,60,31,25,45,23,1022,161,1483,de GER,"MF,FW",de Bundesliga,29,1992,26,2078,80,67.9,23.1,24,85,18,2,18,0,1.31,37,48,-11,-0.48,-0.84,41.6,35.0,+6.6,+0.29,1183,de GER,"MF,FW",de Bundesliga,29,1992,23.1,1,0,0,23,20,7,138,12,20,0,0,0,112,4,15,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,Rob Holding,eng ENG,DF,Arsenal,eng Premier League,25,1995,15,9,845,9.4,1,0,1,1,0,0,4,1,0.4,0.4,0.0,0.4,4,23,0,0.11,0.04,1184,eng ENG,DF,eng Premier League,25,1995,9.4,1,4,1,25.0,0.43,0.11,0.25,1.00,8.4,0,0,0,0.4,0.4,0.09,+0.6,+0.6,1184,eng ENG,DF,eng Premier League,25,1995,9.4,420,483,87.0,7860,2536,0,0.0,0.0,0.0,0,30,0,0,23,1184,eng ENG,DF,eng Premier League,25,1995,9.4,483,468,15,7,0,2,0,7,0,0,0,0,420,0,3,1184,eng ENG,DF,eng Premier League,25,1995,9.4,3,0.32,3,0,0,0,0,0,0,0.00,1184,eng ENG,DF,eng Premier League,25,1995,9.4,13,9,11,1,1,6,83.3,1,23,18,5,10,23,42,1,1184,eng ENG,DF,eng Premier League,25,1995,9.4,587,84,299,275,15,7,587,1,0,0.0,1,100.0,331,1150,661,4,1,0,4,3,368,0,1484,eng ENG,DF,eng Premier League,25,1995,15,845,56,24.7,9.4,9,84,8,6,16,21,2.07,18,14,+4,+0.43,+0.11,14.0,12.9,+1.0,+0.11,1184,eng ENG,DF,eng Premier League,25,1995,9.4,4,1,1,9,3,0,0,10,9,0,0,0,49,28,22,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,Lucas Höler,de GER,FW,Freiburg,de Bundesliga,27,1994,34,30,2583,28.7,7,2,9,7,0,0,2,0,9.1,9.1,3.5,12.6,33,85,208,0.31,0.44,1185,de GER,FW,de Bundesliga,27,1994,28.7,7,60,26,43.3,2.09,0.91,0.12,0.27,14.1,0,0,0,9.1,9.1,0.16,-2.1,-2.1,1185,de GER,FW,de Bundesliga,27,1994,28.7,614,912,67.3,8186,1672,2,3.5,3.6,-1.5,41,35,33,1,85,1185,de GER,FW,de Bundesliga,27,1994,28.7,912,870,39,0,7,6,23,3,0,0,0,0,614,3,38,1185,de GER,FW,de Bundesliga,27,1994,28.7,94,3.27,71,0,3,10,10,0,10,0.35,1185,de GER,FW,de Bundesliga,27,1994,28.7,41,25,10,17,14,28,46.4,15,25,4,21,17,58,39,2,1185,de GER,FW,de Bundesliga,27,1994,28.7,1303,41,153,534,630,115,1303,47,21,44.7,26,55.3,638,3042,1147,33,23,13,94,44,957,208,1485,de GER,FW,de Bundesliga,27,1994,34,2583,76,84.4,28.7,30,82,13,4,29,0,1.62,46,38,+8,+0.28,-0.48,41.8,37.0,+4.9,+0.17,1185,de GER,FW,de Bundesliga,27,1994,28.7,2,0,0,36,61,14,23,17,25,1,0,0,106,126,107,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,Mason Holgate,jm JAM,DF,Everton,eng Premier League,24,1996,25,23,2134,23.7,2,1,3,2,0,0,7,1,1.3,1.3,0.1,1.4,4,40,2,0.13,0.06,1186,jm JAM,DF,eng Premier League,24,1996,23.7,2,7,2,28.6,0.30,0.08,0.29,1.00,9.8,0,0,0,1.3,1.3,0.19,+0.7,+0.7,1186,jm JAM,DF,eng Premier League,24,1996,23.7,584,876,66.7,12159,4600,1,0.1,0.3,+0.9,3,43,2,0,40,1186,jm JAM,DF,eng Premier League,24,1996,23.7,876,805,68,42,0,16,4,26,0,0,0,0,584,3,11,1186,jm JAM,DF,eng Premier League,24,1996,23.7,5,0.21,4,1,0,0,0,0,1,0.04,1186,jm JAM,DF,eng Premier League,24,1996,23.7,35,18,26,9,0,26,42.3,15,25,17,8,26,61,95,1,1186,jm JAM,DF,eng Premier League,24,1996,23.7,1091,156,546,495,58,14,1091,4,2,50.0,2,50.0,477,2469,1334,4,7,1,3,7,507,2,1486,jm JAM,DF,eng Premier League,24,1996,25,2134,85,62.4,23.7,23,90,22,2,34,10,1.08,29,42,-13,-0.55,+0.15,26.2,36.4,-10.2,-0.43,1186,jm JAM,DF,eng Premier League,24,1996,23.7,7,1,0,26,15,0,4,26,18,0,0,1,105,61,31,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,Gerrit Holtmann,ph PHI,"FW,MF",Bochum,de Bundesliga,26,1995,29,23,1840,20.4,5,4,9,5,0,0,0,0,3.7,3.7,4.9,8.6,81,43,132,0.44,0.44,1187,ph PHI,"FW,MF",de Bundesliga,26,1995,20.4,5,46,18,39.1,2.25,0.88,0.11,0.28,21.0,0,0,0,3.7,3.7,0.09,+1.3,+1.3,1187,ph PHI,"FW,MF",de Bundesliga,26,1995,20.4,227,344,66.0,3465,1152,4,4.9,4.0,-0.9,27,19,26,9,43,1187,ph PHI,"FW,MF",de Bundesliga,26,1995,20.4,344,333,8,1,4,1,59,6,0,0,0,0,227,3,8,1187,ph PHI,"FW,MF",de Bundesliga,26,1995,20.4,61,3.13,43,0,10,3,3,2,8,0.41,1187,ph PHI,"FW,MF",de Bundesliga,26,1995,20.4,15,9,5,3,7,22,27.3,16,26,2,24,8,23,6,0,1187,ph PHI,"FW,MF",de Bundesliga,26,1995,20.4,598,5,70,205,344,54,598,91,38,41.8,53,58.2,385,3581,1925,81,56,28,56,39,404,132,1487,ph PHI,"FW,MF",de Bundesliga,26,1995,29,1840,63,60.1,20.4,23,72,4,6,30,0,1.45,25,36,-11,-0.54,-0.32,24.2,34.9,-10.7,-0.55,1187,ph PHI,"FW,MF",de Bundesliga,26,1995,20.4,0,0,0,22,13,5,59,8,9,0,0,0,74,5,32,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,Martin Hongla,cm CMR,MF,Hellas Verona,it Serie A,23,1998,18,7,651,7.2,1,0,1,1,0,0,3,0,1.5,1.5,0.1,1.5,6,23,12,0.14,0.21,1188,cm CMR,MF,it Serie A,23,1998,7.2,1,9,4,44.4,1.24,0.55,0.11,0.25,21.7,0,0,0,1.5,1.5,0.16,-0.5,-0.5,1188,cm CMR,MF,it Serie A,23,1998,7.2,229,303,75.6,4101,992,0,0.1,0.2,-0.1,2,18,3,0,23,1188,cm CMR,MF,it Serie A,23,1998,7.2,303,297,4,3,0,5,4,1,0,0,0,0,229,2,4,1188,cm CMR,MF,it Serie A,23,1998,7.2,9,1.25,7,0,0,0,0,2,0,0.00,1188,cm CMR,MF,it Serie A,23,1998,7.2,14,8,5,6,3,8,50.0,4,6,2,4,4,18,16,1,1188,cm CMR,MF,it Serie A,23,1998,7.2,380,20,81,227,76,5,380,5,1,20.0,4,80.0,222,1083,374,6,10,2,12,8,222,12,1488,cm CMR,MF,it Serie A,23,1998,18,651,36,19.0,7.2,7,72,2,11,14,11,1.28,10,15,-5,-0.69,-1.05,9.0,12.6,-3.6,-0.50,1188,cm CMR,MF,it Serie A,23,1998,7.2,3,0,0,15,5,1,4,4,8,0,0,0,68,15,17,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,Franck Honorat,fr FRA,"FW,MF",Brest,fr Ligue 1,24,1996,34,34,2899,32.2,11,4,15,11,0,0,3,0,4.3,4.3,6.6,10.9,117,84,289,0.47,0.34,1189,fr FRA,"FW,MF",fr Ligue 1,24,1996,32.2,11,60,30,50.0,1.86,0.93,0.18,0.37,20.5,1,0,0,4.3,4.3,0.07,+6.7,+6.7,1189,fr FRA,"FW,MF",fr Ligue 1,24,1996,32.2,829,1225,67.7,13982,4061,4,6.6,5.8,-2.6,59,49,48,22,84,1189,fr FRA,"FW,MF",fr Ligue 1,24,1996,32.2,1225,1077,144,27,4,17,188,58,53,21,23,0,829,4,31,1189,fr FRA,"FW,MF",fr Ligue 1,24,1996,32.2,124,3.85,73,20,14,7,6,4,15,0.47,1189,fr FRA,"FW,MF",fr Ligue 1,24,1996,32.2,54,38,25,13,16,47,57.4,20,24,2,22,15,69,25,0,1189,fr FRA,"FW,MF",fr Ligue 1,24,1996,32.2,1572,25,212,531,858,103,1572,79,37,46.8,42,53.2,906,6275,3268,117,83,41,78,30,1036,289,1489,fr FRA,"FW,MF",fr Ligue 1,24,1996,34,2899,85,84.8,32.2,34,85,21,0,,0,1.24,40,45,-5,-0.16,+0.36,35.5,43.9,-8.4,-0.26,1189,fr FRA,"FW,MF",fr Ligue 1,24,1996,32.2,3,0,0,24,21,5,188,15,38,3,0,0,148,18,31,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,Justin Hoogma,nl NED,DF,Greuther Fürth,de Bundesliga,23,1998,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.01,1190,nl NED,DF,de Bundesliga,23,1998,3.0,0,1,0,0.0,0.33,0.00,0.00,,13.1,0,0,0,0.0,0.0,0.02,0.0,0.0,1190,nl NED,DF,de Bundesliga,23,1998,3.0,144,180,80.0,3010,1097,0,0.0,0.0,0.0,1,7,0,0,5,1190,nl NED,DF,de Bundesliga,23,1998,3.0,180,172,8,4,0,0,0,4,0,0,0,0,144,0,2,1190,nl NED,DF,de Bundesliga,23,1998,3.0,1,0.33,1,0,0,0,0,0,0,0.00,1190,nl NED,DF,de Bundesliga,23,1998,3.0,6,5,4,2,0,6,66.7,2,5,5,0,4,10,4,0,1190,nl NED,DF,de Bundesliga,23,1998,3.0,200,21,110,87,4,1,200,0,0,,0,,141,646,296,0,1,0,0,0,144,0,1490,nl NED,DF,de Bundesliga,23,1998,3,270,90,8.8,3.0,3,90,3,0,,1,0.33,2,9,-7,-2.33,-0.82,3.8,6.5,-2.7,-0.91,1190,nl NED,DF,de Bundesliga,23,1998,3.0,1,0,0,4,0,0,0,4,5,0,0,0,11,10,3,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,Sydney van Hooijdonk,nl NED,"FW,MF",Bologna,it Serie A,21,2000,4,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,1191,nl NED,"FW,MF",it Serie A,21,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1191,nl NED,"FW,MF",it Serie A,21,2000,0.4,13,17,76.5,136,28,0,0.0,0.0,0.0,0,2,0,0,1,1191,nl NED,"FW,MF",it Serie A,21,2000,0.4,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0,1191,nl NED,"FW,MF",it Serie A,21,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,1191,nl NED,"FW,MF",it Serie A,21,2000,0.4,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,1191,nl NED,"FW,MF",it Serie A,21,2000,0.4,23,0,0,11,13,1,23,1,1,100.0,0,0.0,13,62,7,0,1,0,2,1,20,3,1491,nl NED,"FW,MF",it Serie A,21,2000,4,38,10,1.1,0.4,0,,0,4,10,18,1.50,1,0,+1,+2.37,+2.69,0.2,0.7,-0.5,-1.08,1191,nl NED,"FW,MF",it Serie A,21,2000,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,Matthew Hoppe,us USA,"FW,MF",Mallorca,es La Liga,20,2001,5,1,131,1.5,0,1,1,0,0,0,0,0,0.2,0.2,0.1,0.3,0,1,9,0.69,0.18,1192,us USA,"FW,MF",es La Liga,20,2001,1.5,0,2,0,0.0,1.37,0.00,0.00,,16.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,1192,us USA,"FW,MF",es La Liga,20,2001,1.5,24,34,70.6,258,30,1,0.1,0.0,+0.9,3,3,0,0,1,1192,us USA,"FW,MF",es La Liga,20,2001,1.5,34,29,5,0,0,0,0,0,0,0,0,0,24,0,2,1192,us USA,"FW,MF",es La Liga,20,2001,1.5,4,2.73,4,0,0,0,0,0,1,0.68,1192,us USA,"FW,MF",es La Liga,20,2001,1.5,1,0,0,0,1,3,0.0,3,0,0,0,0,1,0,0,1192,us USA,"FW,MF",es La Liga,20,2001,1.5,47,0,5,23,19,3,47,3,0,0.0,3,100.0,28,92,23,0,0,0,3,4,38,9,1492,us USA,"FW,MF",es La Liga,20,2001,5,131,26,3.8,1.5,1,58,0,4,18,20,0.20,1,5,-4,-2.75,-2.12,1.2,2.5,-1.3,-0.91,1192,us USA,"FW,MF",es La Liga,20,2001,1.5,0,0,0,4,1,2,0,0,0,0,0,0,6,2,10,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,Jannes Horn,de GER,DF,Köln,de Bundesliga,24,1997,11,3,478,5.3,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,18,21,25,0.00,0.11,1193,de GER,DF,de Bundesliga,24,1997,5.3,0,3,1,33.3,0.56,0.19,0.00,0.00,24.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,1193,de GER,DF,de Bundesliga,24,1997,5.3,217,305,71.1,3700,1399,0,0.5,0.8,-0.5,6,13,8,6,21,1193,de GER,DF,de Bundesliga,24,1997,5.3,305,233,72,6,1,0,28,66,0,0,0,0,217,0,14,1193,de GER,DF,de Bundesliga,24,1997,5.3,14,2.64,11,1,1,0,1,0,1,0.19,1193,de GER,DF,de Bundesliga,24,1997,5.3,6,4,4,2,0,8,50.0,4,1,1,0,3,9,9,0,1193,de GER,DF,de Bundesliga,24,1997,5.3,348,19,104,149,102,2,348,9,4,44.4,5,55.6,162,1016,617,18,20,1,5,2,185,25,1493,de GER,DF,de Bundesliga,24,1997,11,478,43,15.6,5.3,3,75,1,8,32,9,1.82,8,8,0,0.00,-0.10,8.7,8.4,+0.3,+0.06,1193,de GER,DF,de Bundesliga,24,1997,5.3,2,0,0,4,8,0,28,3,4,0,0,0,33,8,7,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,Timo Horn,de GER,GK,Köln,de Bundesliga,28,1993,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,1194,de GER,GK,de Bundesliga,28,1993,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1194,de GER,GK,de Bundesliga,28,1993,13.0,408,519,78.6,11271,7762,0,0.0,0.0,0.0,0,3,1,0,0,1194,de GER,GK,de Bundesliga,28,1993,13.0,519,408,111,30,0,0,0,0,0,0,0,0,408,0,0,1194,de GER,GK,de Bundesliga,28,1993,13.0,2,0.15,2,0,0,0,0,0,0,0.00,1194,de GER,GK,de Bundesliga,28,1993,13.0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0,1194,de GER,GK,de Bundesliga,28,1993,13.0,544,463,541,3,0,0,544,1,1,100.0,0,0.0,324,1309,738,0,0,0,0,0,303,0,1494,de GER,GK,de Bundesliga,28,1993,13,1170,90,38.2,13.0,13,90,13,0,,13,1.38,19,21,-2,-0.15,-0.39,21.3,19.1,+2.2,+0.17,1194,de GER,GK,de Bundesliga,28,1993,13.0,0,0,0,0,1,0,0,0,0,0,0,0,20,3,0,100.0,86,de GER,GK,de Bundesliga,28,1993,13,13,1170,13.0,21,1.62,56,36,62.5,4,6,3,1,7.7,0,0,0,0,86,de GER,GK,de Bundesliga,28,1993,13.0,21,0,0,3,1,19.7,0.36,-0.3,-0.02,67,166,40.4,438,47,32.2,33.1,149,4,2.7,19,1.46,17.4
1195,Fraser Hornby,sct SCO,"FW,MF",Reims,fr Ligue 1,21,1999,8,4,350,3.9,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,6,4,26,0.00,0.19,1195,sct SCO,"FW,MF",fr Ligue 1,21,1999,3.9,0,6,2,33.3,1.54,0.51,0.00,0.00,12.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5,1195,sct SCO,"FW,MF",fr Ligue 1,21,1999,3.9,50,89,56.2,690,123,0,0.2,0.2,-0.2,4,3,2,1,4,1195,sct SCO,"FW,MF",fr Ligue 1,21,1999,3.9,89,86,2,0,1,0,1,0,0,0,0,0,50,1,6,1195,sct SCO,"FW,MF",fr Ligue 1,21,1999,3.9,4,1.03,4,0,0,0,0,0,0,0.00,1195,sct SCO,"FW,MF",fr Ligue 1,21,1999,3.9,3,1,1,2,0,2,0.0,2,3,0,3,4,7,5,0,1195,sct SCO,"FW,MF",fr Ligue 1,21,1999,3.9,127,6,22,63,44,10,127,3,2,66.7,1,33.3,73,409,129,6,2,1,9,5,94,26,1495,sct SCO,"FW,MF",fr Ligue 1,21,1999,8,350,44,10.2,3.9,4,67,0,4,21,5,0.88,0,1,-1,-0.26,-0.26,2.6,3.6,-1.1,-0.28,1195,sct SCO,"FW,MF",fr Ligue 1,21,1999,3.9,1,0,0,7,6,6,1,4,1,0,0,0,9,16,15,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
